AREA;AREA_SIGLA;MUNICIPIO;LAT;LONG;T;P;areaP;N;SPP;CAP1;CAP2;CAP3;DAP 1;DAP 2;DAP3;H1;ANO1;ANO2;ANO3;CAP_MINIMO_AREA;ESTAGIO_SUCESSIONAL_AREA
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;1E;100;G08;Solanum sp.;;;16;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E64;Myrceugenia myrcioides;34;34,1;34,1;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E65;Myrceugenia oxysepala;18,3+16,5+20+16,5;19,6+18,5+16,3+22,5;20+16+21,2+16,6;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E66;Weinmannia paulliniifolia;24;26,1;26,1;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E62;Drimys angustifolia;70;69,1;70;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E67;Myrceugenia oxysepala;24,5+13+14+21;22,3+13,3+14,8+26,5;22,2+23,5+15,8+14+21;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E68;Myrceugenia oxysepala;19,8;;;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E69;Myrceugenia oxysepala;21,5+21,5+13+14,5+5;21+20+15+14;22,5+19,6+15,2+21,1;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E70;Solanum pabstii;16,3;19;24,2;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E71;Drimys angustifolia;61;61;61;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E73;Blepharocalyx salicifolius;35;;;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E72;Myrceugenia myrcioides;19,8+22,5;21,4+22,9;21+23;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E79;Myrceugenia myrcioides;24+11,5+16+11+13;15,7+24,3+13,5+13,7;15,5+24+13+10;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;E76;Myrceugenia myrcioides;7,5+7+9,5+8;7,1+13,4+12+8,9+7+8,3;7,5+7+8+8+13,5+8;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;G311;Solanum pabstii;;17,5;24,4;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;F5;Solanum pabstii;;17,2+15,8;19+16;;;;;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;G51;Ocotea pulchella;;;17;;;;3,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;2E;100;G38;Solanum sp.;;;16,6+19,2;;;;5,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E77;Drimys angustifolia;73+41+26,5+42+66;77+42,1+26,5+42,5+70,5;41+81+26+38+70,5;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E74;Myrceugenia mesomischa;25;28;30,3;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E75;Myrceugenia myrcioides;15,8;18,6;20,8;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E78;Myrceugenia oxysepala;15,5+13,2;11,5+21,2;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E121;Myrceugenia oxysepala;16+11,5+13;14,6+13,3+10,4;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E150;Drimys angustifolia;37;;;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E149;Maytenus boaria;44,5;;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E148;Myrceugenia mesomischa;21+10;25,1+11,8;27,2+14,3;;;;2;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 1-Urubici;PNSJ1;Urubici;-28,09486;-49,50409;1;3E;100;E147;Drimys angustifolia;53;58,5;58,8;;;;6;2016;2020;2024;15,7;Avançado
